[2025-10-11 10:53:55,225] INFO metadata written to /workspace/PixelWorld/assets/build/metadata.json
[2025-10-11 10:53:55,225] INFO import completed | audio=420, characters=134, effects=93, readme.md=1, tiles=167, ui=35, user_manifest.json=1
[2025-10-11 10:54:00,577] INFO preview start | build=/workspace/PixelWorld/assets/build
[2025-10-11 10:54:00,647] INFO preview completed | /workspace/PixelWorld/assets/build/preview_index.json generated (853 files)
[INFO] Start import (copy mode). Rules = default
[ERROR] 路径缺少分类信息: README.md
[ERROR] 路径缺少分类信息: user_manifest.json
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Attack2.ogg → /workspace/PixelWorld/assets/build/audio/se/Attack2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Explosion6.ogg → /workspace/PixelWorld/assets/build/audio/se/Explosion6.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Thunder11.ogg → /workspace/PixelWorld/assets/build/audio/se/Thunder11.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Slash11.ogg → /workspace/PixelWorld/assets/build/audio/se/Slash11.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv45.ogg → /workspace/PixelWorld/assets/build/audio/se/cv45.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Blow4.ogg → /workspace/PixelWorld/assets/build/audio/se/Blow4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Paralyze2.ogg → /workspace/PixelWorld/assets/build/audio/se/Paralyze2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Slash7.ogg → /workspace/PixelWorld/assets/build/audio/se/Slash7.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Magic4.ogg → /workspace/PixelWorld/assets/build/audio/se/Magic4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Close3.ogg → /workspace/PixelWorld/assets/build/audio/se/Close3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Book1.ogg → /workspace/PixelWorld/assets/build/audio/se/Book1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Switch1.ogg → /workspace/PixelWorld/assets/build/audio/se/Switch1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Switch2.ogg → /workspace/PixelWorld/assets/build/audio/se/Switch2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Close2.ogg → /workspace/PixelWorld/assets/build/audio/se/Close2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Earth9.ogg → /workspace/PixelWorld/assets/build/audio/se/Earth9.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Saint6.ogg → /workspace/PixelWorld/assets/build/audio/se/Saint6.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Ice8.ogg → /workspace/PixelWorld/assets/build/audio/se/Ice8.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Slash3.ogg → /workspace/PixelWorld/assets/build/audio/se/Slash3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Saint5.ogg → /workspace/PixelWorld/assets/build/audio/se/Saint5.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Break.ogg → /workspace/PixelWorld/assets/build/audio/se/Break.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Thunder2.ogg → /workspace/PixelWorld/assets/build/audio/se/Thunder2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Down3.ogg → /workspace/PixelWorld/assets/build/audio/se/Down3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Up3.ogg → /workspace/PixelWorld/assets/build/audio/se/Up3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Water4.ogg → /workspace/PixelWorld/assets/build/audio/se/Water4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Machine.ogg → /workspace/PixelWorld/assets/build/audio/se/Machine.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Fire6.ogg → /workspace/PixelWorld/assets/build/audio/se/Fire6.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Shot3.ogg → /workspace/PixelWorld/assets/build/audio/se/Shot3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Flash3.ogg → /workspace/PixelWorld/assets/build/audio/se/Flash3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Water3.ogg → /workspace/PixelWorld/assets/build/audio/se/Water3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Thunder3.ogg → /workspace/PixelWorld/assets/build/audio/se/Thunder3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Fire3.ogg → /workspace/PixelWorld/assets/build/audio/se/Fire3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv60.ogg → /workspace/PixelWorld/assets/build/audio/se/cv60.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Jump1.ogg → /workspace/PixelWorld/assets/build/audio/se/Jump1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv37.ogg → /workspace/PixelWorld/assets/build/audio/se/cv37.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Earth4.ogg → /workspace/PixelWorld/assets/build/audio/se/Earth4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Fire7.ogg → /workspace/PixelWorld/assets/build/audio/se/Fire7.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Saint8.ogg → /workspace/PixelWorld/assets/build/audio/se/Saint8.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Starlight.ogg → /workspace/PixelWorld/assets/build/audio/se/Starlight.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Fire8.ogg → /workspace/PixelWorld/assets/build/audio/se/Fire8.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Thunder10.ogg → /workspace/PixelWorld/assets/build/audio/se/Thunder10.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Hammer.ogg → /workspace/PixelWorld/assets/build/audio/se/Hammer.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Magic1.ogg → /workspace/PixelWorld/assets/build/audio/se/Magic1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Sand.ogg → /workspace/PixelWorld/assets/build/audio/se/Sand.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv20.ogg → /workspace/PixelWorld/assets/build/audio/se/cv20.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Autodoor.ogg → /workspace/PixelWorld/assets/build/audio/se/Autodoor.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Stare.ogg → /workspace/PixelWorld/assets/build/audio/se/Stare.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Magic6.ogg → /workspace/PixelWorld/assets/build/audio/se/Magic6.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Equip1.ogg → /workspace/PixelWorld/assets/build/audio/se/Equip1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Knock.ogg → /workspace/PixelWorld/assets/build/audio/se/Knock.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Saint2.ogg → /workspace/PixelWorld/assets/build/audio/se/Saint2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Explosion7.ogg → /workspace/PixelWorld/assets/build/audio/se/Explosion7.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Darkness1.ogg → /workspace/PixelWorld/assets/build/audio/se/Darkness1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Run.ogg → /workspace/PixelWorld/assets/build/audio/se/Run.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv51.ogg → /workspace/PixelWorld/assets/build/audio/se/cv51.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Fire4.ogg → /workspace/PixelWorld/assets/build/audio/se/Fire4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv24.ogg → /workspace/PixelWorld/assets/build/audio/se/cv24.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Up4.ogg → /workspace/PixelWorld/assets/build/audio/se/Up4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Blow5.ogg → /workspace/PixelWorld/assets/build/audio/se/Blow5.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Darkness8.ogg → /workspace/PixelWorld/assets/build/audio/se/Darkness8.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Wind4.ogg → /workspace/PixelWorld/assets/build/audio/se/Wind4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv33.ogg → /workspace/PixelWorld/assets/build/audio/se/cv33.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Blow7.ogg → /workspace/PixelWorld/assets/build/audio/se/Blow7.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Darkness6.ogg → /workspace/PixelWorld/assets/build/audio/se/Darkness6.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Water5.ogg → /workspace/PixelWorld/assets/build/audio/se/Water5.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Darkness2.ogg → /workspace/PixelWorld/assets/build/audio/se/Darkness2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Chime2.ogg → /workspace/PixelWorld/assets/build/audio/se/Chime2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Devil2.ogg → /workspace/PixelWorld/assets/build/audio/se/Devil2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Gun2.ogg → /workspace/PixelWorld/assets/build/audio/se/Gun2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Reflection.ogg → /workspace/PixelWorld/assets/build/audio/se/Reflection.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Battle1.ogg → /workspace/PixelWorld/assets/build/audio/se/Battle1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv30.ogg → /workspace/PixelWorld/assets/build/audio/se/cv30.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Confuse.ogg → /workspace/PixelWorld/assets/build/audio/se/Confuse.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv29.ogg → /workspace/PixelWorld/assets/build/audio/se/cv29.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Slash1.ogg → /workspace/PixelWorld/assets/build/audio/se/Slash1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Wind6.ogg → /workspace/PixelWorld/assets/build/audio/se/Wind6.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Sound3.ogg → /workspace/PixelWorld/assets/build/audio/se/Sound3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Thunder12.ogg → /workspace/PixelWorld/assets/build/audio/se/Thunder12.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Bell3.ogg → /workspace/PixelWorld/assets/build/audio/se/Bell3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Damage4.ogg → /workspace/PixelWorld/assets/build/audio/se/Damage4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv43.ogg → /workspace/PixelWorld/assets/build/audio/se/cv43.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv25.ogg → /workspace/PixelWorld/assets/build/audio/se/cv25.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Parry.ogg → /workspace/PixelWorld/assets/build/audio/se/Parry.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Monster7.ogg → /workspace/PixelWorld/assets/build/audio/se/Monster7.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Ice5.ogg → /workspace/PixelWorld/assets/build/audio/se/Ice5.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Slash9.ogg → /workspace/PixelWorld/assets/build/audio/se/Slash9.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Paralyze1.ogg → /workspace/PixelWorld/assets/build/audio/se/Paralyze1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Sword2.ogg → /workspace/PixelWorld/assets/build/audio/se/Sword2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Sword3.ogg → /workspace/PixelWorld/assets/build/audio/se/Sword3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Chicken.ogg → /workspace/PixelWorld/assets/build/audio/se/Chicken.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv34.ogg → /workspace/PixelWorld/assets/build/audio/se/cv34.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Slash12.ogg → /workspace/PixelWorld/assets/build/audio/se/Slash12.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Devil1.ogg → /workspace/PixelWorld/assets/build/audio/se/Devil1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Resonance.ogg → /workspace/PixelWorld/assets/build/audio/se/Resonance.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Damage3.ogg → /workspace/PixelWorld/assets/build/audio/se/Damage3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv40.ogg → /workspace/PixelWorld/assets/build/audio/se/cv40.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Decision2.ogg → /workspace/PixelWorld/assets/build/audio/se/Decision2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Push.ogg → /workspace/PixelWorld/assets/build/audio/se/Push.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv08.ogg → /workspace/PixelWorld/assets/build/audio/se/cv08.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Wind7.ogg → /workspace/PixelWorld/assets/build/audio/se/Wind7.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Heal2.ogg → /workspace/PixelWorld/assets/build/audio/se/Heal2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Equip2.ogg → /workspace/PixelWorld/assets/build/audio/se/Equip2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Earth5.ogg → /workspace/PixelWorld/assets/build/audio/se/Earth5.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Cry1.ogg → /workspace/PixelWorld/assets/build/audio/se/Cry1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Ice3.ogg → /workspace/PixelWorld/assets/build/audio/se/Ice3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Item1.ogg → /workspace/PixelWorld/assets/build/audio/se/Item1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Bow1.ogg → /workspace/PixelWorld/assets/build/audio/se/Bow1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Evasion2.ogg → /workspace/PixelWorld/assets/build/audio/se/Evasion2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Thunder1.ogg → /workspace/PixelWorld/assets/build/audio/se/Thunder1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Wind2.ogg → /workspace/PixelWorld/assets/build/audio/se/Wind2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv32.ogg → /workspace/PixelWorld/assets/build/audio/se/cv32.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Gun1.ogg → /workspace/PixelWorld/assets/build/audio/se/Gun1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Skill1.ogg → /workspace/PixelWorld/assets/build/audio/se/Skill1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Open3.ogg → /workspace/PixelWorld/assets/build/audio/se/Open3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Down2.ogg → /workspace/PixelWorld/assets/build/audio/se/Down2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Fire9.ogg → /workspace/PixelWorld/assets/build/audio/se/Fire9.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Breath.ogg → /workspace/PixelWorld/assets/build/audio/se/Breath.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv28.ogg → /workspace/PixelWorld/assets/build/audio/se/cv28.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Darkness7.ogg → /workspace/PixelWorld/assets/build/audio/se/Darkness7.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Heal7.ogg → /workspace/PixelWorld/assets/build/audio/se/Heal7.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Wind3.ogg → /workspace/PixelWorld/assets/build/audio/se/Wind3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Sword4.ogg → /workspace/PixelWorld/assets/build/audio/se/Sword4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Up1.ogg → /workspace/PixelWorld/assets/build/audio/se/Up1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Bite.ogg → /workspace/PixelWorld/assets/build/audio/se/Bite.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Pollen.ogg → /workspace/PixelWorld/assets/build/audio/se/Pollen.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Blind.ogg → /workspace/PixelWorld/assets/build/audio/se/Blind.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Cancel1.ogg → /workspace/PixelWorld/assets/build/audio/se/Cancel1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Earth1.ogg → /workspace/PixelWorld/assets/build/audio/se/Earth1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv55.ogg → /workspace/PixelWorld/assets/build/audio/se/cv55.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv46.ogg → /workspace/PixelWorld/assets/build/audio/se/cv46.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Cry2.ogg → /workspace/PixelWorld/assets/build/audio/se/Cry2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv09.ogg → /workspace/PixelWorld/assets/build/audio/se/cv09.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv16.ogg → /workspace/PixelWorld/assets/build/audio/se/cv16.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv41.ogg → /workspace/PixelWorld/assets/build/audio/se/cv41.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Thunder4.ogg → /workspace/PixelWorld/assets/build/audio/se/Thunder4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Wind8.ogg → /workspace/PixelWorld/assets/build/audio/se/Wind8.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Devil3.ogg → /workspace/PixelWorld/assets/build/audio/se/Devil3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv49.ogg → /workspace/PixelWorld/assets/build/audio/se/cv49.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv15.ogg → /workspace/PixelWorld/assets/build/audio/se/cv15.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Thunder6.ogg → /workspace/PixelWorld/assets/build/audio/se/Thunder6.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Skill2.ogg → /workspace/PixelWorld/assets/build/audio/se/Skill2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv26.ogg → /workspace/PixelWorld/assets/build/audio/se/cv26.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv27.ogg → /workspace/PixelWorld/assets/build/audio/se/cv27.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv22.ogg → /workspace/PixelWorld/assets/build/audio/se/cv22.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Down4.ogg → /workspace/PixelWorld/assets/build/audio/se/Down4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Laser.ogg → /workspace/PixelWorld/assets/build/audio/se/Laser.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Evasion1.ogg → /workspace/PixelWorld/assets/build/audio/se/Evasion1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Saint3.ogg → /workspace/PixelWorld/assets/build/audio/se/Saint3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Heal3.ogg → /workspace/PixelWorld/assets/build/audio/se/Heal3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Fog1.ogg → /workspace/PixelWorld/assets/build/audio/se/Fog1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Load.ogg → /workspace/PixelWorld/assets/build/audio/se/Load.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Raise2.ogg → /workspace/PixelWorld/assets/build/audio/se/Raise2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Ice7.ogg → /workspace/PixelWorld/assets/build/audio/se/Ice7.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv36.ogg → /workspace/PixelWorld/assets/build/audio/se/cv36.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Bow2.ogg → /workspace/PixelWorld/assets/build/audio/se/Bow2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Wind5.ogg → /workspace/PixelWorld/assets/build/audio/se/Wind5.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Magic2.ogg → /workspace/PixelWorld/assets/build/audio/se/Magic2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Cancel2.ogg → /workspace/PixelWorld/assets/build/audio/se/Cancel2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Move.ogg → /workspace/PixelWorld/assets/build/audio/se/Move.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Silence.ogg → /workspace/PixelWorld/assets/build/audio/se/Silence.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Key.ogg → /workspace/PixelWorld/assets/build/audio/se/Key.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Coin.ogg → /workspace/PixelWorld/assets/build/audio/se/Coin.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Earth6.ogg → /workspace/PixelWorld/assets/build/audio/se/Earth6.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Crossbow.ogg → /workspace/PixelWorld/assets/build/audio/se/Crossbow.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Fire2.ogg → /workspace/PixelWorld/assets/build/audio/se/Fire2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Wind1.ogg → /workspace/PixelWorld/assets/build/audio/se/Wind1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Collapse3.ogg → /workspace/PixelWorld/assets/build/audio/se/Collapse3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Ice11.ogg → /workspace/PixelWorld/assets/build/audio/se/Ice11.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Blow3.ogg → /workspace/PixelWorld/assets/build/audio/se/Blow3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Magic3.ogg → /workspace/PixelWorld/assets/build/audio/se/Magic3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Wind9.ogg → /workspace/PixelWorld/assets/build/audio/se/Wind9.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Cursor2.ogg → /workspace/PixelWorld/assets/build/audio/se/Cursor2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv04.ogg → /workspace/PixelWorld/assets/build/audio/se/cv04.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv23.ogg → /workspace/PixelWorld/assets/build/audio/se/cv23.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Cat.ogg → /workspace/PixelWorld/assets/build/audio/se/Cat.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Heal5.ogg → /workspace/PixelWorld/assets/build/audio/se/Heal5.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Slash4.ogg → /workspace/PixelWorld/assets/build/audio/se/Slash4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Miss.ogg → /workspace/PixelWorld/assets/build/audio/se/Miss.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/cv11.ogg → /workspace/PixelWorld/assets/build/audio/se/cv11.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Horse.ogg → /workspace/PixelWorld/assets/build/audio/se/Horse.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Flash1.ogg → /workspace/PixelWorld/assets/build/audio/se/Flash1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Open1.ogg → /workspace/PixelWorld/assets/build/audio/se/Open1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Explosion3.ogg → /workspace/PixelWorld/assets/build/audio/se/Explosion3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Magic7.ogg → /workspace/PixelWorld/assets/build/audio/se/Magic7.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Blow1.ogg → /workspace/PixelWorld/assets/build/audio/se/Blow1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Item3.ogg → /workspace/PixelWorld/assets/build/audio/se/Item3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/se/Cursor1.ogg → /workspace/PixelWorld/assets/build/audio/se/Cursor1.ogg
